Author,Bar,Ctrl,Goal,V5,V6,V7,V8,Ctrl,V5
0.18085405050905,0.405005375275531,0.800270212623043,0.70053299120946,-0.629292300616799,-1.49623864861656,-1.82632210953152,0.102911153333719,0,0
-0.502591240945931,-1.06524770215298,-1.02109615400732,-0.84978952354226,-0.17842090968209,-0.102216296403922,-0.527452141935658,0.0417777562765683,0,0
0.927601730942118,0.390455506428457,-0.384482550473009,-0.592216592842404,0.117504352666226,0.526295635246618,-0.356305490228036,1.60984600403122,0,0
0.821472354245987,0.731085534410336,1.33404370047087,-0.947298766009415,0.618131572461292,1.71617172065274,-0.748549703632773,1.63531098989878,0,0
1.19561594649005,1.19286036259189,1.2413647890405,-0.709597660376703,-0.128537234456704,-0.266533478710147,-0.78966702222673,-0.116527394629897,0,0
1.87459017782039,-0.143799937593238,0.0707645145873167,-1.05332968393643,-0.212904308698632,1.35290314602273,1.87938777718861,-1.64930143616225,0,0
0.111811113880436,0.707960340365161,0.548974492283165,1.22525098315404,0.541608734466095,-0.594271903203718,-1.12034481468863,0.490965097283121,0,0
-0.5782769904645,-1.72184718414619,-1.49011357335144,-1.19715290597968,0.199607099415938,-1.35115347613248,-1.61894940360941,0.331243929747102,0,0
1.20389543208248,-0.586684736352478,-0.280322422106818,0.0890325207559685,-0.708796130085277,-0.605079290896248,0.915336311417405,-1.26032468892447,0,0
-1.61174508956403,-0.238314110335906,1.39456857527238,0.351900555384931,1.93450401639373,-0.985865728438633,-0.407981015162854,2.08908774675404,0,0
-1.11666277815002,-1.36149892930477,-3.5691362371265,1.05510404751636,-2.02444904666894,0.14398055825541,0.365616537825272,-3.42282211423708,0,0
0.108449012439322,2.42209176425961,0.734962059977113,-1.09119137004818,0.0859462730655003,0.979322624368272,0.429341441350366,1.22477092190964,0,0
-1.49672331241613,1.41407476768501,1.82841620671506,-0.815494487468724,0.165036035183971,-0.118840821918795,-0.523450127461169,0.0638535742499251,0,0
0.749190622661987,0.543287930131982,-1.05205238850763,0.815980027591783,-1.45698318277437,-0.345996511379032,-1.56299720708491,1.15673080122513,0,0
0.433336021595985,2.28796367902168,3.29488391221419,1.06757606354994,-0.340801652051287,-0.273099160368371,-0.852264774483818,-0.175110284034309,0,0
0.860403861884374,0.655873989092188,0.00276684485602696,0.15892072194625,0.890579399457164,0.00619025194078882,-0.152501947041718,1.78370628155052,0,0
-0.160039056220938,0.365680993299856,0.270488419340846,0.71530437729135,0.917427993420475,0.464461022271485,0.486591796470229,0.430773262166049,0,0
-1.2851320758276,0.303082319521918,0.462445275470647,-2.34130725651667,0.481923253967824,-0.682575566573852,0.50598883701425,-1.42481565378473,0,0
-0.0314338024403118,0.997015570553661,1.20939008421068,-1.80512821523139,0.331498467443034,0.669983131424529,-1.66982280568317,-0.152912563737882,0,0
1.15336011803909,-1.28133946427254,-1.88235095830845,-0.377777135481948,-0.165543569436658,-0.748128283188164,-0.172401641076708,2.0969059817995,0,0
0.530044275739477,0.26238052961782,-1.21223956034522,-0.492055149533403,-1.52764475753051,1.69575507484114,0.902624660597516,-1.66892379093472,0,0
-0.852134190879215,0.514424145796716,0.57299488875877,-0.183860192617807,-0.967455955681964,-0.3391354138282,1.13797868193362,0.199973418368164,0,0
0.248570267863755,0.490644522133443,1.41570520501489,0.761779889797171,-0.353045507041079,-1.151141583485,-1.33153395599636,-1.06793083350384,0,0
-0.634338824021807,-0.305640897524634,0.765271747125299,-0.0554307162220015,0.276908168211153,-0.448089423331005,-0.328234876653379,1.65724774759643,0,0
-0.764635712249174,1.07549109018625,1.81845428000861,-1.20575308133843,-0.202554022041949,-0.689976772662089,1.74890204440748,1.37287543711209,0,0
-0.442082631417372,-0.972516017932713,-2.34281071971116,1.93088011933304,0.272256038053931,0.828140595961422,-0.831483919691596,-1.7953213770822,0,0
0.39818308715772,-0.226896067576848,-0.476215938414906,-1.03661940080202,0.278951732932051,-0.0149909436487026,-0.725488471895449,2.39516868975307,0,0
-0.553018016593802,0.248511184123972,0.752508338403839,0.8551211821999,0.319810445525231,1.35984292251638,0.684945288478047,-0.339823147463123,0,0
