Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
3.09557760852371,2.77881927199042,3.00568260440716,3.10458667846607,3.3178157727231,4.95582705760126,2.20386912005489,6.49375383985169,1.87946504964716,2.86220088092947,3.59731226058845
1.33236601909433,0.727548607277278,4.30811095172371,3.4626060097908,3.29212628660779,6.05443934626937,3.71357206670431,3.29953372788566,2.63188884013665,3.52636052461616,3.86702563949741
3.48124008933569,2.23964529322017,3.9926809084456,4.13676527810605,3.20274644293832,2.96010509591084,2.62466859216316,6.18001665365257,2.28442112236637,2.9704144655697,4.37071287477361
3.51749783735832,3.14845336057165,4.3528552573736,2.31253542384721,3.23867845216438,5.64897423816121,3.89385903480047,6.43133108193348,2.52572864430826,3.72328088083127,2.83321334405622
3.79548918917219,3.35340671782581,3.96651119071222,3.36384159511839,3.2846635654062,4.39814601655377,2.4423470353692,5.93753620508243,2.1770218700187,2.62466859216316,3.72328088083127
3.37416870927424,2.65324196460721,1.8531680973567,2.37024374146786,3.9926809084456,2.73436750941958,2.76000994003292,6.4393503711001,1.90657514365664,2.52572864430826,3.37416870927424
3.54385368206368,3.21084365317094,3.4626060097908,3.2846635654062,2.55722731136763,2.19499988231411,2.23964529322017,6.21460809842219,1.77155676191054,2.28442112236637,4.11087386417331
2.64617479738412,1.96009478404727,2.70136121295141,3.4904285153901,3.14845336057165,5.99893656194668,4.16511363311031,7.13249755166004,1.94304891677428,4.47049528266149,3.49953328238302
3.23867845216438,2.3887627892351,1.75440368268429,4.62497281328427,2.71469474382088,5.88332238848828,4.22683374526818,6.71901315438526,1.56444054650336,4.24563400976833,4.66343909411207
3.19458313229916,2.99573227355399,3.45315712059287,1.7263316639056,3.35340671782581,5.12396397940326,3.13113691056019,6.02586597382531,2.2213750375685,3.26575941076705,3.51749783735832
4.20916023665068,2.00552585872967,3.68887945411394,3.29212628660779,3.24649099190117,4.66343909411207,2.98568193770049,5.8636311755981,2.08691355651854,3.23867845216438,3.96651119071222
3.13113691056019,2.53369681395743,4.254193263164,3.2846635654062,3.01553490085017,5.03043792139244,3.75185425327532,6.84481547920826,2.58021682959233,3.7864597824528,3.10458667846607
3.17387845893747,2.2935443483419,4.92725368515721,3.38099467434464,4.11903717481247,3.17387845893747,0.582215619852664,7.15929190479756,3.02042488614436,2.63188884013665,3.72328088083127
1.55603713570699,0.845868267577609,4.40671924726425,3.92986292355648,3.39114704580865,3.13113691056019,1.27815220250019,3.92986292355648,2.76000994003292,3.02042488614436,4.33598269617247
4.12874598893943,3.54385368206368,3.63495111208838,4.52396013056255,2.70136121295141,3.67882911826043,0.86288995514704,6.7093043402583,1.45628673293993,3.3178157727231,4.52396013056255
3.73289633953071,3.07731226054641,3.65065824129374,3.71357206670431,2.77881927199042,5.37989735354046,4.06560209335645,7.54644627374602,2.12226153886276,4.31748811353631,4.30000279919529
2.42480272571829,1.708377860289,2.37024374146786,3.42751468997953,2.37024374146786,5.62040086571715,3.93963817246112,6.60258789218934,1.48387468945875,3.94931879017184,3.90399083373088
